row,column,X,Y,Z,TotalSub,TotalResist,SoilThrust,TrafFlag,TractionForce,maxAcc,Horizontal_Distance,Elevation_Difference,Slope,StepElevationDifference,Roughness
2345,45,45,46,2995.0072345749077,0,0,0,1,0,1.819677,0,0,0,0,0
2346,46,46,46,2994.949785557967,0,0,0,1,0,1.99935,0,0,0,0,0
2347,47,47,46,2994.9792328923745,0,0,0,1,0,1.211431,0,0,0,0,0
2348,48,48,46,2994.931573707818,0,0,0,1,0,1.265171,0,0,0,0,0
2349,49,49,46,2995.0869231419956,0,0,0,1,0,1.66286,0,0,0,0,0
2350,0,0,47,2995.1825800378974,0,0,0,0,0,0.0,0,0,0,0,0
2351,1,1,47,2995.2325491163274,0,0,0,1,0,1.965449,0,0,0,0,0
2352,2,2,47,2995.1077801085044,0,0,0,0,0,0.0,0,0,0,0,0
2353,3,3,47,2995.100926563291,0,0,0,1,0,1.915814,0,0,0,0,0
2354,4,4,47,2995.2446286975014,0,0,0,0,0,0.0,0,0,0,0,0
2355,5,5,47,2995.178801169756,0,0,0,1,0,1.502876,0,0,0,0,0
2356,6,6,47,2994.8210542883776,0,0,0,0,0,0.0,0,0,0,0,0
2357,7,7,47,2995.0229758187434,0,0,0,1,0,0.7,0,0,0,0,0
2358,8,8,47,2994.926220768072,0,0,0,0,0,0.7,0,0,0,0,0
2359,9,9,47,2994.642985970507,0,0,0,1,0,1.135746,0,0,0,0,0
2360,10,10,47,2994.790046691121,0,0,0,1,0,1.977438,0,0,0,0,0
2361,11,11,47,2994.967275621941,0,0,0,1,0,1.964353,0,0,0,0,0
2362,12,12,47,2995.116370445926,0,0,0,1,0,1.163729,0,0,0,0,0
2363,13,13,47,2995.305947491438,0,0,0,1,0,1.299423,0,0,0,0,0
2364,14,14,47,2995.5211594948123,0,0,0,0,0,0.0,0,0,0,0,0
2365,15,15,47,2995.183555890845,0,0,0,1,0,1.100155,0,0,0,0,0
2366,16,16,47,2995.146045468304,0,0,0,1,0,1.271718,0,0,0,0,0
2367,17,17,47,2994.851729416013,0,0,0,1,0,1.815956,0,0,0,0,0
2368,18,18,47,2994.893641978591,0,0,0,1,0,1.378316,0,0,0,0,0
2369,19,19,47,2994.6862868549524,0,0,0,1,0,1.088397,0,0,0,0,0
2370,20,20,47,2994.79870067427,0,0,0,1,0,1.342226,0,0,0,0,0
2371,21,21,47,2994.8343059987083,0,0,0,1,0,1.981383,0,0,0,0,0
2372,22,22,47,2994.8606569336466,0,0,0,1,0,1.629684,0,0,0,0,0
2373,23,23,47,2994.580283640139,0,0,0,1,0,1.416161,0,0,0,0,0
2374,24,24,47,2994.7500897763093,0,0,0,1,0,1.166539,0,0,0,0,0
2375,25,25,47,2994.6712375647476,0,0,0,1,0,1.986177,0,0,0,0,0
2376,26,26,47,2994.4877699611425,0,0,0,1,0,1.820849,0,0,0,0,0
2377,27,27,47,2994.5313226316175,0,0,0,1,0,1.281477,0,0,0,0,0
2378,28,28,47,2994.735642542509,0,0,0,1,0,1.070069,0,0,0,0,0
2379,29,29,47,2994.717925515778,0,0,0,1,0,1.056626,0,0,0,0,0
2380,30,30,47,2994.8515042940626,0,0,0,1,0,1.120378,0,0,0,0,0
2381,31,31,47,2995.0545378162637,0,0,0,1,0,1.580769,0,0,0,0,0
2382,32,32,47,2995.0518202920503,0,0,0,1,0,1.928763,0,0,0,0,0
2383,33,33,47,2995.1380130444204,0,0,0,1,0,1.496743,0,0,0,0,0
2384,34,34,47,2994.9380522974748,0,0,0,1,0,1.842945,0,0,0,0,0
2385,35,35,47,2995.0382583017004,0,0,0,1,0,1.445887,0,0,0,0,0
2386,36,36,47,2995.1684707419417,0,0,0,1,0,1.708584,0,0,0,0,0
2387,37,37,47,2995.3438440315745,0,0,0,1,0,1.731873,0,0,0,0,0
2388,38,38,47,2995.04300191133,0,0,0,1,0,1.173964,0,0,0,0,0
2389,39,39,47,2995.139410494558,0,0,0,1,0,1.361216,0,0,0,0,0
2390,40,40,47,2995.1568730784284,0,0,0,1,0,1.637302,0,0,0,0,0
2391,41,41,47,2994.83406823617,0,0,0,1,0,1.070697,0,0,0,0,0
2392,42,42,47,2994.837259032609,0,0,0,1,0,1.36154,0,0,0,0,0
2393,43,43,47,2995.051205396522,0,0,0,1,0,1.534799,0,0,0,0,0
2394,44,44,47,2995.2246775166245,0,0,0,1,0,1.996224,0,0,0,0,0
2395,45,45,47,2994.9779548892484,0,0,0,1,0,1.474534,0,0,0,0,0
2396,46,46,47,2995.2313508835023,0,0,0,1,0,1.816057,0,0,0,0,0
2397,47,47,47,2995.1785334536576,0,0,0,1,0,1.432067,0,0,0,0,0
2398,48,48,47,2995.2233396721444,0,0,0,1,0,1.796391,0,0,0,0,0
2399,49,49,47,2994.948135394953,0,0,0,1,0,1.595415,0,0,0,0,0
2400,0,0,48,2994.9172831142328,0,0,0,0,0,0.0,0,0,0,0,0
2401,1,1,48,2994.779381736258,0,0,0,1,0,1.886595,0,0,0,0,0
2402,2,2,48,2994.5669697997096,0,0,0,0,0,0.0,0,0,0,0,0
2403,3,3,48,2994.457954594409,0,0,0,1,0,1.410943,0,0,0,0,0
2404,4,4,48,2994.808255772509,0,0,0,0,0,0.0,0,0,0,0,0
2405,5,5,48,2994.9556033972553,0,0,0,1,0,1.604304,0,0,0,0,0
2406,6,6,48,2995.1443807082132,0,0,0,0,0,0.0,0,0,0,0,0
2407,7,7,48,2995.0849617444806,0,0,0,1,0,1.630019,0,0,0,0,0
2408,8,8,48,2994.9290138108363,0,0,0,0,0,0.0,0,0,0,0,0
2409,9,9,48,2994.5742436660953,0,0,0,1,0,1.417383,0,0,0,0,0
2410,10,10,48,2994.5489106461673,0,0,0,1,0,1.144312,0,0,0,0,0
2411,11,11,48,2994.5742063335374,0,0,0,1,0,1.093559,0,0,0,0,0
2412,12,12,48,2994.6128908331693,0,0,0,1,0,1.016672,0,0,0,0,0
2413,13,13,48,2994.7880488864835,0,0,0,1,0,1.873534,0,0,0,0,0
2414,14,14,48,2994.9564778462695,0,0,0,1,0,1.236475,0,0,0,0,0
2415,15,15,48,2995.20060625901,0,0,0,1,0,1.211507,0,0,0,0,0
2416,16,16,48,2994.886338077746,0,0,0,1,0,1.736035,0,0,0,0,0
2417,17,17,48,2994.9323683685075,0,0,0,1,0,1.320016,0,0,0,0,0
2418,18,18,48,2994.7016212452545,0,0,0,1,0,1.506045,0,0,0,0,0
2419,19,19,48,2994.6945969694593,0,0,0,1,0,1.162511,0,0,0,0,0
2420,20,20,48,2994.430342844339,0,0,0,1,0,1.959746,0,0,0,0,0
2421,21,21,48,2994.72929756088,0,0,0,1,0,1.851581,0,0,0,0,0
2422,22,22,48,2994.886462745958,0,0,0,1,0,1.86379,0,0,0,0,0
2423,23,23,48,2995.120282253704,0,0,0,1,0,1.406774,0,0,0,0,0
2424,24,24,48,2995.1594724326037,0,0,0,1,0,1.762361,0,0,0,0,0
2425,25,25,48,2995.0850794076696,0,0,0,1,0,1.143876,0,0,0,0,0
2426,26,26,48,2994.9151245076037,0,0,0,1,0,1.008619,0,0,0,0,0
2427,27,27,48,2995.072950258208,0,0,0,1,0,1.019973,0,0,0,0,0
2428,28,28,48,2995.161405679356,0,0,0,1,0,1.586602,0,0,0,0,0
2429,29,29,48,2995.3060250222707,0,0,0,1,0,1.455395,0,0,0,0,0
2430,30,30,48,2995.5985754310777,0,0,0,1,0,1.518015,0,0,0,0,0
2431,31,31,48,2995.4617846349597,0,0,0,1,0,1.007463,0,0,0,0,0
2432,32,32,48,2995.152961860702,0,0,0,1,0,1.422687,0,0,0,0,0
2433,33,33,48,2994.8201188049065,0,0,0,1,0,1.718068,0,0,0,0,0
2434,34,34,48,2994.5841392331904,0,0,0,1,0,1.442694,0,0,0,0,0
2435,35,35,48,2994.2982916504307,0,0,0,1,0,1.732219,0,0,0,0,0
2436,36,36,48,2994.446192311179,0,0,0,1,0,1.233019,0,0,0,0,0
2437,37,37,48,2994.6260640049827,0,0,0,1,0,1.813142,0,0,0,0,0
2438,38,38,48,2994.974617462455,0,0,0,1,0,1.588431,0,0,0,0,0
2439,39,39,48,2995.15290027854,0,0,0,1,0,1.210763,0,0,0,0,0
2440,40,40,48,2995.4848915559132,0,0,0,1,0,1.23672,0,0,0,0,0
2441,41,41,48,2995.3173335339497,0,0,0,1,0,1.62803,0,0,0,0,0
2442,42,42,48,2995.0513544726873,0,0,0,1,0,1.82994,0,0,0,0,0
2443,43,43,48,2994.9660876002063,0,0,0,1,0,1.415628,0,0,0,0,0
2444,44,44,48,2994.782141698259,0,0,0,1,0,1.2583,0,0,0,0,0
2445,45,45,48,2994.5081078663898,0,0,0,1,0,1.867012,0,0,0,0,0
2446,46,46,48,2994.6189033853097,0,0,0,1,0,1.669268,0,0,0,0,0
2447,47,47,48,2994.7219498743,0,0,0,1,0,1.448085,0,0,0,0,0
2448,48,48,48,2994.661989191286,0,0,0,1,0,1.4879,0,0,0,0,0
2449,49,49,48,2994.722307606087,0,0,0,1,0,1.204256,0,0,0,0,0
2450,0,0,49,2994.8258786201955,0,0,0,0,0,0.0,0,0,0,0,0
2451,1,1,49,2994.962609229718,0,0,0,1,0,1.626803,0,0,0,0,0
2452,2,2,49,2995.009543010149,0,0,0,0,0,0.0,0,0,0,0,0
2453,3,3,49,2994.9054915224856,0,0,0,1,0,1.358743,0,0,0,0,0
2454,4,4,49,2994.7959123583196,0,0,0,0,0,0.0,0,0,0,0,0
2455,5,5,49,2994.730730585582,0,0,0,1,0,1.995645,0,0,0,0,0
2456,6,6,49,2994.7583677310804,0,0,0,0,0,0.0,0,0,0,0,0
2457,7,7,49,2994.9061974915367,0,0,0,1,0,1.480184,0,0,0,0,0
2458,8,8,49,2995.072436571353,0,0,0,0,0,0.0,0,0,0,0,0
2459,9,9,49,2995.099567626753,0,0,0,1,0,1.485886,0,0,0,0,0
2460,10,10,49,2995.1950124772816,0,0,0,1,0,1.565852,0,0,0,0,0
2461,11,11,49,2995.1265657518134,0,0,0,1,0,1.916756,0,0,0,0,0
2462,12,12,49,2995.017590267013,0,0,0,1,0,1.800818,0,0,0,0,0
2463,13,13,49,2994.970819706893,0,0,0,1,0,1.45113,0,0,0,0,0
2464,14,14,49,2995.0739246898197,0,0,0,1,0,1.718699,0,0,0,0,0
2465,15,15,49,2995.0648727379075,0,0,0,1,0,1.586235,0,0,0,0,0
2466,16,16,49,2995.1227992551253,0,0,0,1,0,1.492367,0,0,0,0,0
2467,17,17,49,2994.972944053642,0,0,0,1,0,1.192316,0,0,0,0,0
2468,18,18,49,2995.052802759949,0,0,0,1,0,1.463936,0,0,0,0,0
2469,19,19,49,2994.9104409669503,0,0,0,1,0,1.245819,0,0,0,0,0
2470,20,20,49,2994.7109096198847,0,0,0,1,0,1.914842,0,0,0,0,0
2471,21,21,49,2994.815139112525,0,0,0,1,0,1.335407,0,0,0,0,0
2472,22,22,49,2995.154084542312,0,0,0,1,0,1.952264,0,0,0,0,0
2473,23,23,49,2994.8784088594284,0,0,0,1,0,1.533055,0,0,0,0,0
2474,24,24,49,2995.001355775967,0,0,0,1,0,1.631544,0,0,0,0,0
2475,25,25,49,2995.049202551923,0,0,0,1,0,1.54294,0,0,0,0,0
2476,26,26,49,2994.852908636288,0,0,0,1,0,1.129381,0,0,0,0,0
2477,27,27,49,2994.80218282594,0,0,0,1,0,1.375821,0,0,0,0,0
2478,28,28,49,2995.1582529178604,0,0,0,1,0,1.099146,0,0,0,0,0
2479,29,29,49,2995.2346526026513,0,0,0,1,0,1.622954,0,0,0,0,0
2480,30,30,49,2995.301716894216,0,0,0,1,0,1.446874,0,0,0,0,0
2481,31,31,49,2995.34890916162,0,0,0,1,0,1.777985,0,0,0,0,0
2482,32,32,49,2995.141638786864,0,0,0,1,0,1.22047,0,0,0,0,0
2483,33,33,49,2995.1253235332993,0,0,0,1,0,1.164566,0,0,0,0,0
2484,34,34,49,2995.2197826571614,0,0,0,1,0,1.406332,0,0,0,0,0
2485,35,35,49,2995.301513090388,0,0,0,1,0,1.926585,0,0,0,0,0
2486,36,36,49,2995.1901024302824,0,0,0,1,0,1.710422,0,0,0,0,0
2487,37,37,49,2995.1826577780726,0,0,0,1,0,1.418924,0,0,0,0,0
2488,38,38,49,2994.832095519622,0,0,0,1,0,1.517272,0,0,0,0,0
2489,39,39,49,2994.810263674789,0,0,0,0,0,0.0,0,0,0,0,0
2490,40,40,49,2994.767124259893,0,0,0,1,0,1.084213,0,0,0,0,0
2491,41,41,49,2994.767257865101,0,0,0,1,0,1.984576,0,0,0,0,0
2492,42,42,49,2994.838346136867,0,0,0,1,0,1.666407,0,0,0,0,0
2493,43,43,49,2995.152474135167,0,0,0,1,0,1.285404,0,0,0,0,0
2494,44,44,49,2994.8759914778398,0,0,0,1,0,1.585808,0,0,0,0,0
2495,45,45,49,2995.038900587921,0,0,0,1,0,1.109482,0,0,0,0,0
2496,46,46,49,2995.267850950604,0,0,0,1,0,1.965837,0,0,0,0,0
2497,47,47,49,2995.4580899746184,0,0,0,1,0,1.174785,0,0,0,0,0
2498,48,48,49,2995.2895899754053,0,0,0,1,0,1.64803,0,0,0,0,0
2499,49,49,49,2995.3266004539378,0,0,0,1,0,1.245454,0,0,0,0,0
